,statistics.Mean,statistics.SD,statistics.Naive.SE,statistics.Time.series.SE,quantiles.2.5.,quantiles.25.,quantiles.50.,quantiles.75.,quantiles.97.5.
delta[99],0.000510699,0.303915549,0.00248146,0.005428138,-0.647711577,-0.132128661,0.001521311,0.137337318,0.619751919
delta[100],0.002765127,0.313638986,0.002560852,0.006119847,-0.610765551,-0.13798112,0.00147687,0.13435643,0.649489751
delta[101],0.008995631,0.327312474,0.002672495,0.008642626,-0.593456903,-0.133200038,-0.00029462,0.138161912,0.638439026
delta[102],-0.004968027,0.293267977,0.002394523,0.004773674,-0.636638101,-0.133890949,0.001165649,0.136911629,0.567508636
delta[103],0.003595443,0.293379573,0.002395434,0.004652802,-0.610478242,-0.132613345,0.000729467,0.138293093,0.60691162
delta[104],0.01275035,0.31434535,0.002566619,0.007729124,-0.586299265,-0.126916195,0.003810348,0.13776402,0.668345097
delta[105],0.002612824,0.312445403,0.002551106,0.005310595,-0.639784062,-0.127187059,0.003442975,0.136584248,0.607000037
delta[106],-0.003544207,0.30833557,0.002517549,0.005635948,-0.620490446,-0.140588288,-0.003697382,0.134638044,0.629516996
delta[107],-0.008023703,0.311520942,0.002543558,0.006124071,-0.653409898,-0.142388806,-7.30E-05,0.133554451,0.603737671
delta[108],0.001603578,0.308402759,0.002518098,0.005179887,-0.610918137,-0.134535592,0.002930517,0.136517007,0.617653208
delta[109],-0.007780738,0.312561101,0.002552051,0.006886088,-0.674436014,-0.139394404,-0.004255626,0.134563963,0.622351834
delta[110],-0.00376782,0.312281721,0.00254977,0.005647395,-0.647948867,-0.138822585,0.000407478,0.138214149,0.627115818
delta[111],-0.010902172,0.312134874,0.002548571,0.0055912,-0.673432449,-0.14199074,-0.002910482,0.132945904,0.602575839
delta[112],0.005333354,0.306881617,0.002505678,0.004794935,-0.604637881,-0.133165818,0.002615269,0.139719376,0.627097044
delta[113],0.007593652,0.31754323,0.00259273,0.006067023,-0.615695066,-0.130303577,0.00219016,0.13749543,0.670484351
delta[114],-0.005377173,0.315655588,0.002577317,0.006350227,-0.665124776,-0.139363817,-0.001268597,0.134731265,0.589700256
delta[115],0.003685117,0.323651667,0.002642605,0.007038308,-0.63228637,-0.134630493,0.000764246,0.138060955,0.652217211
delta[116],0.007575532,0.305262967,0.002492462,0.005363281,-0.59088211,-0.132563707,0.003674396,0.137759519,0.632843805
delta[117],0.00057118,0.312753355,0.00255362,0.0049108,-0.646616635,-0.132060684,-0.001161688,0.136696225,0.625139903
delta[118],-0.006449936,0.315542498,0.002576394,0.006372179,-0.676678537,-0.138518201,-0.00267406,0.132079915,0.601686432
delta[119],0.013360944,0.311600713,0.002544209,0.006060388,-0.569738418,-0.13185666,0.004012632,0.14404578,0.657538889
delta[120],0.003767902,0.305071851,0.002490901,0.005622949,-0.600546126,-0.139389019,-0.002941976,0.134620474,0.634403015
delta[121],-0.008767768,0.311574216,0.002543993,0.008191174,-0.684439024,-0.139931695,-0.00205539,0.127152634,0.633215387
delta[122],0.003084849,0.308573565,0.002519493,0.004931385,-0.599002146,-0.132170008,0.000302451,0.134766461,0.658957579
delta[123],0.013289466,0.312439583,0.002551059,0.007403705,-0.576898139,-0.132780325,0.002707744,0.139809753,0.654528553
delta[124],0.005151948,0.311165583,0.002540656,0.005968115,-0.626138304,-0.135652097,0.002448038,0.143433214,0.651778843
delta[125],-0.002911129,0.298252769,0.002435224,0.004381904,-0.623483883,-0.138892599,7.63E-07,0.135356175,0.58749545
delta[126],-0.004854586,0.295396001,0.002411898,0.004434732,-0.63376373,-0.139226038,-0.003512436,0.132911008,0.591048413
delta[127],-0.00793687,0.31420742,0.002565493,0.006515585,-0.640114137,-0.13904615,-0.003260893,0.132054733,0.609591546
delta[128],0.000261344,0.3181405,0.002597606,0.006411913,-0.627291132,-0.132633856,0.001750923,0.135789652,0.625865405
delta[129],-0.001608158,0.308499876,0.002518891,0.005445323,-0.632030236,-0.134396612,-0.000190715,0.138218205,0.617517611
delta[130],0.010010201,0.31189754,0.002546633,0.004855219,-0.600874251,-0.126184502,0.006332348,0.141844497,0.667980171
delta[131],0.005603019,0.320672652,0.002618281,0.008827521,-0.599983431,-0.131721059,0.005734161,0.139497629,0.678061528
delta[132],-0.004983805,0.301454739,0.002461368,0.004234522,-0.619947747,-0.144419156,-0.001455159,0.136333187,0.603847215
delta[133],0.00269804,0.318146474,0.002597655,0.006638435,-0.636749184,-0.137972886,-0.001210204,0.138735847,0.649048995
delta[134],0.006169563,0.305346597,0.002493145,0.004500492,-0.582306376,-0.137730343,0.002175108,0.142141594,0.644508065
delta[135],0.014683866,0.323658277,0.002642659,0.007807828,-0.603222143,-0.132221588,0.003542727,0.144614465,0.686418654
delta[136],-0.000329046,0.307856597,0.002513639,0.005840608,-0.633670499,-0.135447394,0.000212085,0.139567028,0.615895288
delta[137],0.002459529,0.29276096,0.002390383,0.004580511,-0.591374833,-0.130520699,0.001733253,0.137293076,0.612441005
delta[138],0.012657412,0.303169975,0.002475372,0.005007956,-0.569650907,-0.131214505,0.006257829,0.144884909,0.641038166
delta[139],-0.001312208,0.31289831,0.002554804,0.005271018,-0.651611686,-0.137427652,-0.000744226,0.133535145,0.6296762
delta[140],-0.001993495,0.301688334,0.002463275,0.004223366,-0.608062999,-0.133714557,-0.000567112,0.136689011,0.585969492
delta[141],0.007235044,0.298886556,0.002440399,0.006097128,-0.576629896,-0.132187247,0.003165894,0.142493695,0.638710784
delta[142],-0.000272403,0.303732296,0.002479964,0.00487779,-0.638118559,-0.132638174,0.001013942,0.136220038,0.624342441
delta[143],0.00832626,0.305039146,0.002490634,0.005056631,-0.60924175,-0.133186822,0.004513172,0.141646227,0.671961072
delta[144],-0.001419657,0.302401826,0.002469101,0.004155364,-0.612218429,-0.128621771,0.001810039,0.13204153,0.591133209
delta[145],0.007593777,0.314970392,0.002571722,0.005802164,-0.61840177,-0.133873693,0.001072209,0.14264893,0.682111727
delta[146],0.005173018,0.309628837,0.002528109,0.004650057,-0.624241066,-0.134215852,0.001124618,0.144225085,0.63515931
delta[147],0.00690518,0.296185995,0.002418349,0.004347006,-0.581668044,-0.132575106,0.001937868,0.141886359,0.643256619
delta[148],0.0048661,0.308296439,0.00251723,0.007275932,-0.616486863,-0.131708761,0.001741554,0.137688419,0.642152022
delta[149],0.005800743,0.295672446,0.002414155,0.004842496,-0.597944051,-0.132739056,0.000432233,0.140877468,0.635604965
delta[150],0.000438643,0.312130895,0.002548538,0.007114946,-0.643011004,-0.13239816,0.003257571,0.141559754,0.632575853
delta[151],-0.004937859,0.304057219,0.002482617,0.005477234,-0.632944953,-0.138004322,-0.002873149,0.135773043,0.5949382
delta[152],0.015592382,0.320478649,0.002616697,0.007491488,-0.597534815,-0.129089235,0.007480267,0.144293562,0.690166033
delta[153],0.000822091,0.300535043,0.002453858,0.005290647,-0.615413805,-0.135385312,0.004248882,0.141586712,0.604440654
delta[154],0.003227953,0.296151457,0.002418067,0.004750982,-0.610404204,-0.128103859,0.005421865,0.13722482,0.590858474
delta[155],0.012483263,0.321534145,0.002625315,0.008470317,-0.58029714,-0.131935799,0.003820839,0.141282446,0.649903344
delta[156],0.005682151,0.315815037,0.002578619,0.005496439,-0.628353312,-0.133764363,4.74E-05,0.136828335,0.663892966
delta[157],0.00622389,0.311136336,0.002540418,0.006073913,-0.604867572,-0.13483775,0.005073781,0.145346892,0.640293955
delta[158],0.006678124,0.303246544,0.002475998,0.004657885,-0.605906985,-0.129228204,0.006118178,0.141395188,0.620993168
delta[159],0.007644951,0.315160146,0.002573272,0.006404827,-0.607330984,-0.129186099,0.003454954,0.141919014,0.652979623
delta[160],0.002129116,0.306770526,0.002504771,0.005510317,-0.612731434,-0.129988343,0.002979555,0.139203124,0.6232958
delta[161],0.009481229,0.307138513,0.002507775,0.005584945,-0.585354668,-0.126523149,0.004393915,0.14221331,0.651721945
delta[162],0.00886929,0.297007052,0.002425052,0.004941036,-0.603101934,-0.130361871,0.003643375,0.141627286,0.637521632
delta[163],0.009661827,0.329345269,0.002689093,0.006711623,-0.628109382,-0.136051405,0.001617183,0.140171085,0.684770289
delta[164],0.001726887,0.301548276,0.002462131,0.005309083,-0.623068174,-0.134306176,0.00099377,0.139114641,0.636438782
delta[165],0.013373819,0.306799018,0.002505003,0.005478809,-0.590706225,-0.127242823,0.005222989,0.142495224,0.670252211
delta[166],0.001660368,0.322270587,0.002631328,0.005745699,-0.663534779,-0.13808896,0.002932347,0.140875731,0.689499372
delta[167],-0.001555,0.307604424,0.00251158,0.00447175,-0.618489455,-0.139241517,0.00424285,0.141685397,0.611382342
delta[168],0.000409311,0.308834831,0.002521626,0.004983891,-0.636557063,-0.136083714,0.000526034,0.138656595,0.626421204
delta[169],0.010442498,0.313808935,0.002562239,0.006266058,-0.594332373,-0.127925689,0.00544738,0.141015767,0.680753696
delta[170],0.00027655,0.316658754,0.002585508,0.005640711,-0.649667361,-0.13579899,-0.000303664,0.1385032,0.630591367
delta[171],-0.000221543,0.323257505,0.002639386,0.005389384,-0.643584883,-0.136538064,-0.001364919,0.136786077,0.661407702
delta[172],0.001474575,0.305609717,0.002495293,0.005446878,-0.594909708,-0.132435117,-0.002090166,0.135941251,0.62471582
delta[173],0.006841752,0.305992169,0.002498416,0.008379551,-0.582511664,-0.135991239,8.87E-05,0.138229777,0.634084928
delta[174],0.012214465,0.324804684,0.002652019,0.006719028,-0.598346025,-0.132936143,0.000331582,0.13717971,0.678120404
delta[175],0.0082229,0.305571898,0.002494984,0.006107972,-0.585608018,-0.133463199,0.001000406,0.140406265,0.660682904
delta[176],0.003212349,0.291743721,0.002382078,0.005048164,-0.585816336,-0.134291413,-0.001138951,0.136234352,0.61563124
home,-1.095000171,1.44939018,0.011834221,0.025925476,-4.398428499,-1.933824041,-0.936942642,-0.095372939,1.312079272
lambda1[1],0.271999493,2.117381771,0.01728835,0.036947482,-4.002384697,-0.534851931,0.106565093,0.982317485,5.13284031
lambda1[2],0.201157983,2.164518778,0.017673222,0.045128575,-4.252813631,-0.573324056,0.089860771,0.957010373,4.888597937
lambda1[3],0.335563295,2.15879543,0.017626491,0.055004015,-3.556499999,-0.486871251,0.121007573,0.991564842,5.025189093
lambda1[4],-0.559611832,2.077337012,0.016961386,0.091314893,-5.908626998,-1.092058581,-0.153086191,0.417192871,2.47313691
lambda1[5],0.1919835,2.156122716,0.017604668,0.046212082,-4.222252199,-0.551570703,0.097750905,0.9497168,4.740732917
lambda1[6],0.183292976,2.093927321,0.017096845,0.036474816,-4.205785531,-0.574851326,0.091104775,0.933969525,4.699815878
lambda1[7],0.305673502,2.26324085,0.018479284,0.046680775,-3.702913044,-0.540123235,0.098766391,0.950106726,5.294449703
lambda1[8],0.322389763,2.03596771,0.016623607,0.03731602,-3.543160581,-0.512193288,0.115026829,0.987336626,5.145889843
lambda1[9],0.296838221,2.054682525,0.016776413,0.040216392,-3.608918325,-0.500301253,0.107975674,0.980391083,4.988598894
lambda1[10],-0.071869879,1.027921605,0.008392945,0.025488298,-2.541054063,-0.515157845,0.020537945,0.505126976,1.74517083
lambda1[11],0.323961038,2.187415842,0.017860176,0.047141468,-3.747408474,-0.504134186,0.122489798,1.005530206,5.319954174
lambda1[12],0.262453421,2.108964972,0.017219627,0.033171559,-4.041807683,-0.528877396,0.107997854,0.972917627,5.26207627
lambda1[13],0.262213999,2.163688863,0.017666446,0.046828227,-3.863082759,-0.555408982,0.101441499,0.939650119,5.034520704
lambda1[14],0.275956071,2.175158569,0.017760095,0.043785115,-3.836461846,-0.533864585,0.107296124,0.972116613,4.952802235
lambda1[15],-1.411916022,1.133961732,0.009258759,0.067460911,-4.085621632,-2.067425484,-1.240313246,-0.551409018,0.149852422
lambda1[16],0.262389759,2.054537546,0.016775229,0.042003179,-3.813176855,-0.504581771,0.111709875,0.978118895,4.748851945
lambda1[17],0.213145054,2.139053918,0.017465302,0.037374331,-4.121509613,-0.524425013,0.104102836,0.982416052,4.722031317
lambda1[18],0.226208148,2.187583452,0.017861544,0.05503782,-4.01829206,-0.520120029,0.110182879,0.965744511,4.917212305
lambda1[19],-0.86153349,1.019175755,0.008321535,0.045616222,-3.399542887,-1.375696984,-0.649566276,-0.126051145,0.557921872
lambda1[20],0.314868002,2.228220549,0.018193345,0.053569229,-3.712359629,-0.497294918,0.114944818,0.961877929,4.959832013
lambda1[21],0.122906331,2.306612917,0.018833416,0.062469928,-4.239005553,-0.577911661,0.081118657,0.92268032,4.698414167
lambda1[22],-1.15077461,1.106415778,0.009033847,0.061567519,-3.775340277,-1.779322782,-0.974733936,-0.310241793,0.416052609
lambda1[23],-0.593545022,1.844139121,0.015057333,0.066428058,-5.388642087,-1.165969189,-0.185180126,0.345643286,2.165452878
lambda1[24],0.2762503,2.181973924,0.017815742,0.05947012,-3.860320411,-0.511259757,0.102354431,0.964581548,5.04602811
lambda2[1],-0.077982485,1.057580711,0.00863511,0.022126272,-2.297817551,-0.353997206,-0.022687826,0.244894947,1.856494269
lambda2[2],0.239914419,0.875891223,0.007151622,0.029513352,-1.118594087,-0.15533133,0.08010843,0.460631778,2.49512321
lambda2[3],-0.199201435,0.718007451,0.005862506,0.017053273,-1.952654096,-0.459469043,-0.086554085,0.138925607,1.064243397
lambda2[4],-0.112541474,1.08797556,0.008883283,0.028560431,-2.42826187,-0.369914321,-0.033405824,0.240842345,1.823720451
lambda2[5],-0.103054494,1.064809332,0.008694132,0.02294834,-2.38302638,-0.363917861,-0.027768401,0.232610754,1.810457802
lambda2[6],-0.018673623,0.952030568,0.007773297,0.021653319,-2.065243597,-0.314302927,-0.011997614,0.269789992,1.918634337
lambda2[7],-0.100224141,1.024370514,0.00836395,0.022622425,-2.416845936,-0.363131465,-0.031832303,0.238586941,1.696314573
lambda2[8],0.267837649,0.925179812,0.007554062,0.040096269,-1.03964371,-0.140818549,0.084787756,0.483970172,2.528733896
lambda2[9],-0.170410282,0.656693763,0.005361882,0.022407094,-1.735237019,-0.407465201,-0.079104687,0.142239349,0.958033924
lambda2[10],0.303701325,0.890798148,0.007273336,0.036987518,-0.994897201,-0.117685469,0.109419383,0.530330074,2.627579453
lambda2[11],0.559794526,0.995651925,0.008129464,0.057581242,-0.576496806,-0.018231804,0.241816966,0.842386502,3.328659493
lambda2[12],0.081113924,0.910879337,0.007437299,0.017835404,-1.651308875,-0.254854241,0.019237832,0.333089653,2.205077329
lambda2[13],-0.125579907,1.024576888,0.008365635,0.024753885,-2.607891505,-0.364377974,-0.026511803,0.249360736,1.750005006
lambda2[14],0.069946254,0.955395559,0.007800772,0.024595676,-1.700526882,-0.263373895,0.016103062,0.319521743,2.203017145
lambda2[15],-0.124618713,1.06070464,0.008660617,0.027493281,-2.570828365,-0.374370199,-0.034565241,0.226459641,1.765188903
lambda2[16],-0.135980452,1.12590011,0.009192936,0.035014479,-2.388093245,-0.379362747,-0.031588679,0.234525021,1.657525347
lambda2[17],-0.065273897,0.941715357,0.007689074,0.018077701,-2.179079629,-0.343502658,-0.019223685,0.253828514,1.839070261
lambda2[18],-0.129225636,0.876800366,0.007159045,0.020992695,-2.199049672,-0.380691835,-0.040443906,0.208857916,1.477339551
lambda2[19],-0.098885468,0.961496397,0.007850585,0.019109906,-2.339812783,-0.368209015,-0.027171613,0.250787086,1.756536058
lambda2[20],0.040905957,0.906757538,0.007403644,0.02392302,-1.810888904,-0.275535545,0.007939089,0.307123008,2.101747723
lambda2[21],0.256117743,0.701663637,0.00572906,0.028798221,-0.896870696,-0.104322623,0.114934643,0.517883856,1.996895084
lambda2[22],-0.166480246,1.078441915,0.008805441,0.038200672,-2.621384271,-0.392331061,-0.041355669,0.21719336,1.573116422
lambda2[23],-0.050236238,0.964664871,0.007876456,0.020674749,-2.118975677,-0.331786838,-0.015622971,0.264307029,1.937749024
lambda2[24],-0.140963306,0.993170172,0.0081092,0.021344345,-2.499056313,-0.381449107,-0.036275686,0.214326384,1.654444689
